,balance_code,mmr_p1,mmr_p2,mmr_winner,winrate1,winrate2
555,1.0,1001,10151,10151,0.0,0.7777777779999999
556,1.0,10151,1001,10151,0.5,0.5
557,1.0,8524,10151,10151,0.533333333,0.7777777779999999
558,1.0,579,1001,1001,0.14285714300000002,0.5
559,1.0,1001,8524,8524,0.41666666700000005,0.52
560,1.0,472,1001,1001,0.6,0.41666666700000005
561,1.0,533,320,320,0.5,1.0
562,1.0,3403,472,472,0.0,0.5
563,1.0,1001,9660,1001,0.8,0.489361702
564,1.0,15234,8606,8606,0.166666667,0.409090909
565,1.0,1001,8606,1001,1.0,0.46153846200000004
566,1.0,10289,16524,16524,0.25,0.5555555560000001
567,1.0,3216,4418,4418,0.333333333,0.36842105299999994
568,1.0,15234,15558,15234,0.75,0.0
569,1.0,8524,533,533,0.533333333,0.5
570,1.0,10289,1007,1007,0.428571429,1.0
571,1.0,1001,10289,1001,0.5,0.36
572,1.0,8524,579,8524,0.52,0.14285714300000002
573,1.0,1007,10289,10289,0.0,0.36
574,1.0,1001,10289,1001,0.8,0.36
575,1.0,10289,1007,10289,0.36,0.25
576,1.0,3403,1007,3403,0.833333333,0.25
577,1.0,3216,8606,3216,0.534883721,0.28571428600000004
578,1.0,579,1007,579,0.14285714300000002,0.25
579,1.0,666,130,666,0.7777777779999999,0.333333333
580,1.0,1007,613,613,0.571428571,0.5
581,1.0,613,1007,1007,0.0,0.571428571
582,1.0,3403,1001,3403,0.666666667,0.8
583,1.0,472,1001,1001,0.0,0.8
584,1.0,1001,472,1001,0.8,0.5
585,1.0,1001,130,1001,0.8,0.5
586,1.0,8606,613,8606,0.666666667,0.5
587,1.0,10151,1007,1007,0.7777777779999999,0.5
588,1.0,1007,472,472,0.5,0.5
589,1.0,613,1007,613,1.0,0.4
590,1.0,10151,613,10151,0.434782609,0.0
591,1.0,613,10151,10151,0.0,0.586956522
592,1.0,10151,613,613,0.7777777779999999,1.0
593,1.0,613,472,472,0.0,0.5
594,1.0,8524,1007,1007,0.52,0.25
595,1.0,1001,579,1001,1.0,0.14285714300000002
596,1.0,579,1001,1001,0.0,0.8
597,1.0,579,1001,1001,0.0,0.8
598,1.0,1007,613,613,0.0,0.684210526
599,1.0,1007,620,620,0.0,0.571428571
600,1.0,620,1007,1007,0.0,0.2
601,1.0,1007,620,620,0.0,0.571428571
602,1.0,620,1007,1007,0.333333333,1.0
603,1.0,620,613,613,0.571428571,0.684210526
604,1.0,4418,3216,4418,0.566666667,0.333333333
605,1.0,4418,3216,3216,0.36842105299999994,0.653061224
606,1.0,10289,1007,1007,0.5,0.571428571
607,1.0,613,620,620,0.0,0.571428571
608,1.0,400,456,456,0.6,0.48
609,1.0,613,8606,8606,0.684210526,0.35714285700000004
610,1.0,8524,73,73,0.666666667,0.25
611,1.0,4418,3216,3216,0.36842105299999994,0.5
612,1.0,613,620,613,0.684210526,0.571428571
613,1.0,9660,8606,8606,0.0,0.608695652
614,1.0,620,613,613,0.0,0.684210526
615,1.0,8606,620,8606,0.333333333,0.0
616,1.0,620,8606,620,0.571428571,0.166666667
617,1.0,3216,620,3216,0.375,0.571428571
618,1.0,620,613,620,1.0,0.0
619,1.0,1007,73,1007,0.4,0.25
620,1.0,3216,620,620,0.653061224,0.333333333
621,1.0,472,613,613,0.5,0.684210526
622,1.0,579,1001,579,1.0,0.8
623,1.0,579,8524,8524,0.14285714300000002,0.666666667
624,1.0,5820,3216,5820,0.526315789,0.307692308
625,1.0,4418,3216,3216,0.36842105299999994,0.307692308
626,1.0,9660,2345,9660,0.5,0.529411765
627,1.0,3927,280,3927,0.3,0.0
628,1.0,4621,4418,4418,0.454545455,0.75
629,1.0,4418,8524,4418,0.566666667,0.52
630,1.0,3216,8524,8524,0.653061224,0.52
631,1.0,579,1001,579,1.0,0.41666666700000005
632,1.0,2345,1001,1001,0.6,0.8
633,1.0,456,10289,456,0.48,0.428571429
634,1.0,705,735,705,1.0,0.222222222
635,1.0,705,4418,4418,0.5,0.6875
636,1.0,10,1092,1092,0.0,0.857142857
637,1.0,10289,1014,1014,0.36,0.666666667
638,1.0,1014,2345,1014,0.545454545,0.529411765
639,1.0,9660,4621,9660,0.489361702,0.454545455
640,1.0,2345,9660,9660,0.578947368,0.489361702
641,1.0,579,1001,579,0.666666667,0.41666666700000005
642,1.0,15558,533,15558,0.571428571,0.6
643,1.0,9660,456,456,0.0,0.48
644,1.0,15234,1092,15234,1.0,0.5
645,1.0,5820,4418,5820,0.689655172,0.566666667
646,1.0,15234,1001,1001,0.546153846,0.41666666700000005
647,1.0,1092,15234,1092,1.0,0.75
648,1.0,9660,456,456,0.5,0.48
649,1.0,4418,5820,4418,0.36842105299999994,0.44
650,1.0,10289,2345,2345,0.5412621360000001,0.6
651,1.0,1014,11810,11810,0.545454545,0.5
652,1.0,456,10289,10289,0.48,0.5412621360000001
653,1.0,5820,1014,5820,0.689655172,0.333333333
654,1.0,705,2345,705,0.5,0.529411765
655,1.0,3403,613,3403,0.5,0.0
656,1.0,10289,613,613,0.36,1.0
657,1.0,5885,937,5885,0.5277777779999999,0.529411765
658,1.0,305,613,305,0.75,0.684210526
659,1.0,10151,8524,10151,0.586956522,0.533333333
660,1.0,5820,8524,5820,0.689655172,0.4
661,1.0,11109,8606,8606,0.49206349200000005,0.666666667
662,1.0,130,15234,15234,0.0,0.5
663,1.0,1092,8524,1092,0.5,0.333333333
664,1.0,10151,11109,10151,0.5,0.49206349200000005
665,1.0,472,8524,472,1.0,0.0
666,1.0,400,16524,16524,0.0,0.5555555560000001
667,1.0,5885,1092,1092,0.5277777779999999,0.571428571
668,1.0,10151,613,613,0.5,0.684210526
669,1.0,5885,10151,5885,0.5277777779999999,0.586956522
670,1.0,1210,10289,1210,0.333333333,0.428571429
671,1.0,3112,11109,3112,1.0,0.49206349200000005
672,1.0,11109,613,613,0.49206349200000005,0.684210526
673,1.0,11109,613,11109,1.0,0.684210526
674,1.0,10151,8524,8524,0.444444444,0.28571428600000004
675,1.0,579,1001,579,0.666666667,0.5
676,1.0,10289,10151,10151,0.4,0.5
677,1.0,579,1001,1001,0.666666667,0.5
678,1.0,5885,579,5885,0.5277777779999999,0.14285714300000002
679,1.0,10151,47,10151,0.571428571,0.0
680,1.0,579,1001,1001,0.428571429,0.5
681,1.0,764,16524,16524,0.0,0.28571428600000004
682,1.0,10151,10289,10289,0.444444444,0.5412621360000001
683,1.0,1210,10151,10151,0.5,0.46153846200000004
684,1.0,3112,11109,11109,0.0,0.49206349200000005
685,1.0,1210,579,1210,0.5,0.0
686,1.0,764,8524,8524,0.0,0.52
687,1.0,613,8524,613,0.684210526,0.333333333
688,1.0,613,3112,613,0.684210526,0.0
689,1.0,16524,10151,10151,0.28571428600000004,0.5
690,1.0,10289,456,10289,0.5,0.48
691,1.0,613,10151,613,0.684210526,0.5
692,1.0,764,613,764,0.5,0.684210526
693,1.0,16524,305,16524,0.569014085,0.333333333
694,1.0,613,16524,16524,0.684210526,0.569014085
695,1.0,613,16524,613,0.684210526,0.484848485
696,1.0,472,1007,1007,0.0,0.571428571
697,1.0,613,16524,16524,0.684210526,0.569014085
698,1.0,10151,613,10151,0.46153846200000004,0.0
699,1.0,3112,11109,3112,1.0,0.49206349200000005
700,1.0,764,620,620,0.0,0.75
701,1.0,305,620,620,0.25,0.75
702,1.0,620,764,620,1.0,0.5
703,1.0,10151,764,764,0.586956522,0.5
704,1.0,4230,3007,4230,0.333333333,0.333333333
705,1.0,3403,620,620,0.5,0.75
706,1.0,5820,4230,5820,0.45,0.333333333
707,1.0,5820,3007,5820,0.529411765,0.5
708,1.0,3007,4230,4230,0.428571429,0.333333333
709,1.0,3007,735,3007,0.333333333,0.0
710,1.0,3007,5820,5820,0.333333333,0.363636364
711,1.0,4230,5820,5820,0.333333333,0.45
712,1.0,4230,3007,4230,1.0,0.5
713,1.0,3007,4230,4230,0.583333333,0.333333333
714,1.0,4230,5820,5820,0.333333333,1.0
715,1.0,3007,5820,3007,0.75,0.5
716,1.0,764,3112,764,0.5,0.0
717,1.0,3007,5820,3007,0.5,0.6
718,1.0,3007,5820,3007,0.46666666700000003,0.526315789
719,1.0,3403,3007,3007,0.5,1.0
720,1.0,3007,4230,4230,0.5,0.2
721,1.0,3403,4230,3403,0.75,0.2
722,1.0,4230,5820,5820,0.0,0.526315789
723,1.0,3007,5820,5820,0.0,0.6
724,1.0,735,3007,3007,0.222222222,0.5
725,1.0,4230,3007,3007,0.0,0.428571429
726,1.0,3007,4230,3007,0.428571429,0.7
727,1.0,10151,4230,10151,0.7142857140000001,0.333333333
728,1.0,4230,3007,4230,0.7,0.0
729,1.0,3007,4230,3007,0.428571429,0.2
730,1.0,4230,3007,3007,0.0,0.529411765
731,1.0,3007,4230,3007,0.7,0.0
732,1.0,10151,3007,10151,0.7142857140000001,0.5
733,1.0,4230,10151,4230,0.7,0.5
734,1.0,4230,3007,4230,0.5,0.428571429
735,1.0,4230,3007,3007,0.5,0.7
736,1.0,735,3007,735,0.333333333,0.428571429
737,1.0,9660,4418,9660,0.5,0.566666667
738,1.0,4230,15558,15558,0.2,0.571428571
739,1.0,3007,4230,3007,0.7777777779999999,0.5
740,1.0,1007,8606,8606,0.4,0.571428571
741,1.0,10151,120,120,0.5,1.0
742,1.0,10151,3007,10151,0.7777777779999999,0.46666666700000003
743,1.0,8606,1092,1092,0.608695652,0.571428571
744,1.0,3403,10151,10151,0.0,0.5
745,1.0,579,1001,579,0.5,0.5
746,1.0,1001,1007,1007,0.41666666700000005,0.615384615
747,1.0,2047,533,533,0.0,1.0
748,1.0,2047,305,305,0.4,0.75
749,1.0,613,11109,613,0.684210526,0.49206349200000005
750,1.0,3927,8524,3927,0.4,0.52
751,1.0,8606,8524,8606,0.5471698110000001,0.52
752,1.0,620,11109,620,0.75,0.49206349200000005
753,1.0,8524,2345,2345,0.0,0.578947368
754,1.0,3007,1001,1001,0.7,0.41666666700000005
755,1.0,1007,764,1007,0.615384615,0.0
756,1.0,3007,5820,5820,0.428571429,0.571428571
757,1.0,5885,4418,4418,0.5277777779999999,0.566666667
758,1.0,1172,1014,1014,0.538461538,0.545454545
759,1.0,2345,1172,1172,0.6,0.538461538
760,1.0,613,16524,613,0.684210526,0.5555555560000001
761,1.0,1001,2047,2047,0.41666666700000005,0.833333333
762,1.0,8524,2345,2345,0.538461538,0.578947368
763,1.0,3434,3112,3112,0.0,0.4
764,1.0,3112,3434,3112,0.4,0.0
765,1.0,4621,705,4621,0.545454545,0.5
766,1.0,620,8606,8606,0.333333333,0.5
767,1.0,4621,533,4621,0.444444444,0.333333333
768,1.0,1001,8606,8606,0.41666666700000005,0.5
769,1.0,8524,3434,3434,0.533333333,1.0
770,1.0,472,16524,472,0.6,0.647058824
771,1.0,3434,8606,8606,0.0,0.666666667
772,1.0,1007,3434,1007,0.615384615,0.666666667
773,1.0,3007,764,3007,0.5,0.5
774,1.0,16524,3434,16524,0.5555555560000001,0.666666667
775,1.0,11109,16524,11109,0.49206349200000005,0.569014085
776,1.0,5885,2625,2625,0.5277777779999999,0.59375
777,1.0,1001,1092,1001,0.41666666700000005,0.571428571
778,1.0,1867,3434,3434,0.0,0.5
779,1.0,1867,16524,16524,0.0,0.569014085
780,1.0,1867,3216,1867,0.25,0.307692308
781,1.0,16524,1867,1867,0.484848485,0.5
782,1.0,10151,8606,10151,0.5,0.36842105299999994
783,1.0,1007,3434,3434,0.384615385,1.0
784,1.0,579,1007,579,0.333333333,0.384615385
785,1.0,1007,10151,10151,0.4,0.5
786,1.0,579,10151,10151,0.428571429,0.5
787,1.0,3434,1007,1007,0.5,0.384615385
788,1.0,15558,5820,15558,0.571428571,0.526315789
789,1.0,1867,5820,5820,0.25,0.689655172
790,1.0,1007,3434,3434,0.571428571,0.571428571
791,1.0,5885,579,579,0.0,1.0
792,1.0,10151,1007,10151,0.5,0.384615385
793,1.0,9660,2345,2345,0.489361702,0.6
794,1.0,1867,3434,3434,0.444444444,0.571428571
795,1.0,1092,3434,3434,0.857142857,0.5
796,1.0,1867,3434,3434,0.26666666699999997,0.571428571
797,1.0,16524,1867,16524,0.5,0.25
798,1.0,1172,1014,1172,0.538461538,0.4
799,1.0,1001,8606,8606,0.41666666700000005,0.470588235
800,1.0,10151,5820,10151,0.5,0.52173913
801,1.0,240,3216,3216,0.5,0.375
802,1.0,10151,8606,10151,0.5,0.571428571
803,1.0,764,9660,9660,0.0,0.5
804,1.0,10151,9660,10151,0.5,0.5
805,1.0,472,1014,1014,0.0,0.833333333
806,1.0,1092,130,1092,0.857142857,0.5
807,1.0,5885,4418,4418,0.5277777779999999,0.36842105299999994
808,1.0,5885,8606,8606,0.517857143,0.409090909
809,1.0,2345,3112,2345,0.578947368,0.4
810,1.0,2345,3112,3112,0.578947368,0.333333333
811,1.0,3434,764,764,0.0,0.2
812,1.0,3434,472,3434,0.666666667,0.6
813,1.0,2345,3434,2345,0.578947368,0.571428571
814,1.0,4418,10151,4418,0.566666667,0.5
815,1.0,3434,1867,3434,0.571428571,0.5
816,1.0,2345,3434,2345,0.578947368,0.333333333
817,1.0,3434,1867,1867,0.41666666700000005,0.571428571
818,1.0,3434,1867,3434,1.0,0.25
819,1.0,3434,1867,1867,0.25,0.571428571
820,1.0,1867,10151,1867,0.571428571,0.5
821,1.0,764,10151,10151,0.2,0.5
822,1.0,10151,1867,10151,0.5,0.571428571
823,1.0,3434,10151,10151,0.0,0.5
824,1.0,3434,1867,3434,0.2,0.571428571
825,1.0,620,1867,620,0.75,0.5555555560000001
826,1.0,130,1014,130,0.5,0.333333333
827,1.0,240,1867,240,1.0,0.0
828,1.0,620,10151,620,0.75,0.5
829,1.0,3434,1867,1867,0.2,0.375
830,1.0,10151,3434,10151,0.5,0.2
831,1.0,3434,1867,1867,0.333333333,0.47619047600000003
832,1.0,1867,620,1867,0.47619047600000003,0.75
833,1.0,1867,3434,3434,0.47619047600000003,0.41666666700000005
834,1.0,3434,1867,1867,0.2,0.47619047600000003
835,1.0,1162,3434,3434,0.0,0.666666667
836,1.0,400,3927,3927,0.5,0.588235294
837,1.0,15558,620,620,0.571428571,0.75
838,1.0,1867,3434,1867,0.571428571,0.2
839,1.0,705,1172,1172,0.5,0.538461538
840,1.0,1014,1001,1014,0.333333333,0.4
841,1.0,3216,5820,5820,0.534883721,0.523809524
842,1.0,1162,1867,1867,0.0,0.47619047600000003
843,1.0,1867,3434,3434,0.375,0.5
844,1.0,4621,1172,1172,0.444444444,0.538461538
845,1.0,4621,4418,4621,0.428571429,0.566666667
846,1.0,3434,620,620,0.25,0.75
847,1.0,11109,8524,11109,0.49206349200000005,0.4
848,1.0,2345,3434,2345,0.578947368,0.5
849,1.0,8524,240,240,0.28571428600000004,0.5
850,1.0,3927,705,705,0.588235294,1.0
851,1.0,3434,1162,3434,0.41666666700000005,0.0
852,1.0,2345,1001,1001,0.578947368,0.4
853,1.0,305,456,456,0.75,0.48
854,1.0,2047,1001,1001,0.833333333,0.41666666700000005
855,1.0,2345,3403,2345,0.578947368,0.6
856,1.0,1210,130,130,0.333333333,0.5
857,1.0,937,10151,937,0.529411765,0.434782609
858,1.0,1867,11109,1867,0.666666667,0.49206349200000005
859,1.0,1001,3434,1001,0.4,0.41666666700000005
860,1.0,3112,10289,10289,0.333333333,0.5412621360000001
861,1.0,4621,4418,4621,0.454545455,0.36842105299999994
862,1.0,16524,3112,16524,0.647058824,0.333333333
863,1.0,10289,3112,10289,0.5412621360000001,0.4
864,1.0,10289,1001,10289,0.5412621360000001,0.4
865,1.0,5820,3112,5820,0.689655172,0.4
866,1.0,1867,1210,1867,0.375,0.0
867,1.0,5885,2625,2625,0.5277777779999999,1.0
868,1.0,620,764,620,0.75,0.2
869,1.0,4418,3216,3216,0.566666667,0.653061224
870,1.0,579,3216,3216,0.333333333,0.653061224
871,1.0,9660,1210,1210,0.489361702,1.0
872,1.0,579,4,579,0.428571429,0.0
873,1.0,400,8524,400,1.0,0.52
874,1.0,620,8606,8606,0.75,0.533333333
875,1.0,8606,620,8606,0.46153846200000004,0.75
876,1.0,8524,3112,8524,0.533333333,0.28571428600000004
877,1.0,15234,16524,16524,0.75,0.569014085
878,1.0,2345,764,2345,0.578947368,0.2
879,1.0,764,3007,3007,0.0,0.7
880,1.0,240,764,240,0.5,0.0
881,1.0,764,8524,8524,0.2,0.52
882,1.0,305,16524,16524,0.333333333,0.484848485
883,1.0,8524,3112,8524,0.533333333,0.28571428600000004
884,1.0,3112,305,305,0.0,0.333333333
885,1.0,3434,2345,2345,0.41666666700000005,0.578947368
886,1.0,3112,305,3112,0.28571428600000004,0.0
887,1.0,8606,2345,2345,0.35714285700000004,0.578947368
888,1.0,240,3434,3434,0.0,0.25
889,1.0,1001,3434,3434,0.4,0.333333333
890,1.0,10151,240,10151,0.5,0.0
891,1.0,1001,3434,1001,0.4,0.333333333
892,1.0,1001,3434,3434,0.4,0.41666666700000005
893,1.0,764,3434,764,1.0,0.571428571
894,1.0,764,579,764,0.333333333,0.428571429
895,1.0,3434,764,764,0.5,1.0
896,1.0,3434,764,3434,0.333333333,0.333333333
897,1.0,3434,764,764,0.666666667,0.5
898,1.0,3434,764,764,0.333333333,1.0
899,1.0,3434,764,3434,0.666666667,0.5
900,1.0,3434,2345,2345,0.0,0.578947368
901,1.0,2345,3112,2345,0.578947368,0.28571428600000004
902,1.0,240,764,764,0.5,1.0
903,1.0,3434,2345,3434,0.333333333,0.578947368
904,1.0,3434,1001,1001,0.41666666700000005,0.4
905,1.0,3434,10289,10289,0.333333333,0.5412621360000001
906,1.0,3112,16524,16524,0.28571428600000004,0.647058824
907,1.0,764,10289,10289,0.5,0.5412621360000001
908,1.0,10289,16524,16524,0.5412621360000001,0.647058824
909,1.0,3434,764,764,0.41666666700000005,0.692307692
910,1.0,3112,764,764,0.28571428600000004,0.692307692
911,1.0,3112,10289,10289,0.28571428600000004,0.833333333
912,1.0,10289,764,764,0.333333333,0.692307692
913,1.0,3434,16524,16524,0.333333333,0.647058824
914,1.0,3434,16524,3434,0.5,0.647058824
915,1.0,16524,3434,16524,0.647058824,0.5
916,1.0,3434,2345,2345,0.333333333,0.578947368
917,1.0,764,8606,8606,0.333333333,0.608695652
918,1.0,3112,9660,9660,0.28571428600000004,0.489361702
919,1.0,1014,1001,1014,0.545454545,0.4
920,1.0,3112,1001,3112,0.28571428600000004,0.4
921,1.0,937,10151,937,1.0,0.434782609
922,1.0,15234,0,15234,0.546153846,0.0
923,1.0,4230,3403,4230,0.7,0.307692308
924,1.0,3007,4230,4230,0.583333333,0.5
925,1.0,11109,1172,1172,0.49206349200000005,0.538461538
926,1.0,11109,1172,1172,0.49206349200000005,0.538461538
927,1.0,3403,1172,1172,0.4,0.538461538
928,1.0,240,8606,8606,0.0,0.409090909
929,1.0,3216,5820,5820,0.534883721,0.523809524
930,1.0,695,5820,5820,0.0,0.529411765
931,1.0,124,998,124,0.5,0.0
932,1.0,695,124,124,0.0,1.0
933,1.0,1001,3112,1001,0.75,0.28571428600000004
934,1.0,8524,998,8524,0.533333333,0.0
935,1.0,695,998,998,0.0,0.5
936,1.0,11109,695,11109,0.49206349200000005,0.0
937,1.0,3007,998,3007,0.583333333,0.0
938,1.0,3007,124,3007,0.583333333,0.0
939,1.0,3007,735,3007,0.583333333,0.333333333
940,1.0,11109,998,998,0.49206349200000005,1.0
941,1.0,3007,3403,3007,0.583333333,0.0
942,1.0,695,735,735,0.0,0.7777777779999999
943,1.0,3112,998,998,0.0,1.0
944,1.0,695,269,269,0.5,0.5
945,1.0,8524,3112,3112,0.533333333,0.28571428600000004
946,1.0,3434,5820,3434,0.5,0.526315789
947,1.0,10289,1001,1001,0.5412621360000001,0.75
948,1.0,5820,124,124,0.333333333,1.0
949,1.0,124,269,269,0.5,0.5
950,1.0,3112,10289,3112,0.28571428600000004,0.333333333
951,1.0,695,269,695,0.333333333,0.5
952,1.0,764,3112,764,0.692307692,0.28571428600000004
953,1.0,3434,269,269,0.41666666700000005,0.5
954,1.0,11109,695,695,0.5,0.5
955,1.0,695,269,695,0.8,0.5
956,1.0,998,269,269,0.0,0.5
957,1.0,3434,1001,3434,0.5,0.75
958,1.0,695,269,695,0.666666667,0.5
959,1.0,3434,695,695,0.5,0.8
960,1.0,3112,10289,10289,0.486486486,0.428571429
961,1.0,8524,735,8524,0.533333333,0.0
962,1.0,3112,269,269,0.486486486,0.5
963,1.0,695,269,695,0.8,0.0
964,1.0,3434,16524,3434,0.41666666700000005,0.484848485
965,1.0,5820,998,5820,1.0,0.5
966,1.0,3007,4230,3007,0.583333333,0.7
967,1.0,2047,15558,2047,0.833333333,0.571428571
968,1.0,1001,269,1001,0.75,0.5
969,1.0,3434,998,3434,0.5,0.0
970,1.0,8524,9660,8524,0.538461538,0.489361702
971,1.0,695,13656,13656,0.333333333,0.485436893
972,1.0,8524,1172,8524,0.538461538,0.538461538
973,1.0,998,8524,8524,0.0,0.538461538
974,1.0,240,9660,9660,0.5,0.5
975,1.0,10151,240,240,0.5,0.5
976,1.0,764,8524,764,0.692307692,0.538461538
977,1.0,998,8524,8524,0.333333333,0.538461538
978,1.0,11109,13656,11109,0.49206349200000005,0.41666666700000005
979,1.0,998,240,240,0.692307692,0.5
980,1.0,240,998,240,1.0,0.0
981,1.0,3112,764,764,0.486486486,0.692307692
982,1.0,8606,998,998,0.333333333,0.8
983,1.0,3434,10289,3434,0.5,0.5412621360000001
984,1.0,8524,269,8524,0.533333333,0.5
985,1.0,13656,3434,3434,0.41666666700000005,0.5
986,1.0,10151,13656,10151,0.6,0.333333333
987,1.0,3434,13656,13656,0.41666666700000005,0.5
988,1.0,1210,10151,10151,0.0,0.5
989,1.0,10289,764,10289,0.5412621360000001,0.0
990,1.0,764,3112,3112,0.692307692,0.486486486
991,1.0,10151,203,10151,0.5,0.0
992,1.0,3112,1210,1210,0.28571428600000004,1.0
993,1.0,16524,9660,16524,0.46153846200000004,0.5
994,1.0,3434,10151,10151,0.5,0.5
995,1.0,764,8524,764,0.692307692,0.538461538
996,1.0,9660,13656,9660,0.5,0.41666666700000005
997,1.0,13656,8524,8524,0.666666667,0.533333333
998,1.0,8524,11810,11810,0.28571428600000004,0.5
999,1.0,3216,4418,4418,0.375,0.428571429
1000,1.0,3216,8524,3216,0.534883721,0.28571428600000004
1001,1.0,764,240,764,0.692307692,0.5
1002,1.0,3007,1014,3007,0.7,0.545454545
1003,1.0,3927,2047,2047,0.588235294,0.5
1004,1.0,9660,456,9660,0.5,0.48
1005,1.0,1014,1867,1014,0.545454545,0.47619047600000003
1006,1.0,1867,456,1867,0.375,0.0
1007,1.0,1867,8524,8524,0.375,0.487179487
1008,1.0,8524,13656,13656,0.6122448979999999,0.666666667
1009,1.0,456,1007,1007,0.48,0.4
1010,1.0,3216,4418,3216,0.534883721,0.5
1011,1.0,3216,4418,3216,0.653061224,0.566666667
1012,1.0,4418,3216,4418,0.6,0.534883721
1013,1.0,4418,3216,4418,1.0,0.653061224
1014,1.0,11810,10289,10289,0.5,0.5412621360000001
1015,1.0,10289,269,10289,0.428571429,0.5
1016,1.0,3216,4418,4418,0.0,0.5
1017,1.0,15558,400,400,0.0,0.6
1018,1.0,305,3216,3216,0.0,0.653061224
1019,1.0,2047,16524,2047,0.833333333,0.647058824
1020,1.0,15234,130,130,0.42281879200000005,0.333333333
1021,1.0,11109,3927,3927,0.49206349200000005,0.4
1022,1.0,3927,8606,8606,0.4,0.46153846200000004
1023,1.0,10151,8524,8524,0.5,0.6122448979999999
1024,1.0,13656,8524,13656,1.0,0.487179487
1025,1.0,13656,8524,13656,0.556485356,0.487179487
1026,1.0,8524,13656,13656,0.487179487,0.363636364
1027,1.0,8524,13656,8524,0.6122448979999999,0.556485356
1028,1.0,8524,13656,8524,0.6122448979999999,0.485436893
1029,1.0,8524,1172,8524,0.538461538,0.538461538
1030,1.0,8524,10151,8524,0.6122448979999999,0.5
1031,1.0,8524,13656,13656,0.6122448979999999,0.485436893
1032,1.0,8524,3112,3112,0.487179487,0.486486486
1033,1.0,3112,13656,3112,0.486486486,0.485436893
1034,1.0,10151,1172,10151,0.5,0.538461538
1035,1.0,3112,3434,3112,0.486486486,0.5
1036,1.0,3434,10151,10151,0.5,0.5
1037,1.0,3434,8524,8524,0.5,0.6122448979999999
1038,1.0,472,3434,472,1.0,0.571428571
1039,1.0,8524,3434,3434,0.6122448979999999,0.333333333
1040,1.0,3434,8524,3434,0.666666667,0.28571428600000004
1041,1.0,3434,8524,3434,0.666666667,0.28571428600000004
1042,1.0,8524,3434,3434,0.538461538,0.666666667
1043,1.0,695,34,34,0.8,1.0
1044,1.0,8524,3434,8524,0.6122448979999999,0.666666667
1045,1.0,8524,10289,8524,0.6122448979999999,0.5412621360000001
1046,1.0,4418,3434,4418,0.566666667,0.606557377
1047,1.0,240,8524,8524,0.0,0.28571428600000004
1048,1.0,10289,764,10289,0.5412621360000001,0.692307692
1049,1.0,998,3112,3112,0.0,0.486486486
1050,1.0,8524,3434,3434,0.6122448979999999,0.606557377
1051,1.0,5885,5820,5885,0.517857143,0.689655172
1052,1.0,13656,8606,8606,0.485436893,0.46153846200000004
1053,1.0,34,695,695,0.0,1.0
1054,1.0,8524,4495,8524,0.6122448979999999,0.5
1055,1.0,695,3216,3216,0.0,0.375
1056,1.0,998,13656,13656,0.333333333,0.41666666700000005
1057,1.0,13656,15558,13656,0.41666666700000005,0.571428571
1058,1.0,695,269,269,0.0,0.5
1059,1.0,5885,4418,4418,0.0,0.566666667
1060,1.0,13656,3434,3434,0.556485356,0.606557377
1061,1.0,5885,4418,4418,0.5277777779999999,1.0
1062,1.0,13656,8524,8524,0.485436893,0.6122448979999999
1063,1.0,695,3007,695,0.8,0.583333333
1064,1.0,4230,3007,3007,0.0,0.583333333
1065,1.0,3007,4230,3007,0.5,0.0
1066,1.0,4230,3007,4230,0.6,0.529411765
1067,1.0,695,3216,695,0.666666667,0.534883721
1068,1.0,3434,3216,3216,0.606557377,0.653061224
1069,1.0,596,8524,8524,0.333333333,0.6122448979999999
1070,1.0,4230,3007,4230,0.6,0.448275862
1071,1.0,596,3007,596,1.0,0.529411765
1072,1.0,4230,3007,4230,0.6105263160000001,0.0
1073,1.0,3007,3434,3434,0.448275862,0.606557377
1074,1.0,4230,596,596,0.6,1.0
1075,1.0,695,596,695,0.666666667,0.0
1076,1.0,3007,998,3007,0.5,0.0
1077,1.0,596,998,998,0.333333333,0.5
1078,1.0,5820,4230,5820,0.689655172,0.0
1079,1.0,695,3007,695,0.666666667,0.7
1080,1.0,4230,3007,4230,0.5,0.35714285700000004
1081,1.0,4230,596,596,0.6,1.0
1082,1.0,4230,3007,3007,0.2,1.0
1083,1.0,15558,3216,15558,1.0,0.333333333
1084,1.0,3007,8524,3007,0.529411765,0.6122448979999999
